Entity/Table Name,Entity/Table Physical_Name,Comment,Definition,Attribute/Column Name,Attribute/Column Physical_Name,Comment,Definition,Is FK,Is PK,Logical Data Type,Physical Data Type
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,PRODUCTKIND,PRODUCTKIND,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,PURCHASEDATE,PURCHASEDATE,,,FALSE,FALSE,DATE,DATE
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,PURCHASEPRICE,PURCHASEPRICE,,,FALSE,FALSE,INTEGER,FLOAT
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,RAW_OP_TYPE,RAW_OP_TYPE,,,FALSE,FALSE,VARCHAR(20),VARCHAR(1)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,EGISTEREDSTATE,REGISTEREDSTATE,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,REGISTRATIONOWNERSHIP_DELETED,REGISTRATIONOWNERSHIP_DELETED,,,FALSE,FALSE,CHAR(18),BOOLEAN
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,REGISTRATIONOWNERSHIP_ID,REGISTRATIONOWNERSHIP_ID,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,RETRIEVEPOLICY_ID,RETRIEVEPOLICY_ID,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,RISK_DELETED,RISK_DELETED,,,FALSE,FALSE,CHAR(18),BOOLEAN
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,RISK_ID,RISK_ID,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,TAGNUMBER,TAGNUMBER,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,TAGSURRENDERDATE,TAGSURRENDERDATE,,,FALSE,FALSE,DATE,DATE
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,VEHICLEAGE,VEHICLEAGE,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,VEHICLE_DELETED,VEHICLE_DELETED,,,FALSE,FALSE,CHAR(18),BOOLEAN
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,Satellite containing descriptive columns related to a vehicle.,Satellite containing descriptive columns related to a vehicle.,VEHICLE_ID,VEHICLE_ID,,,FALSE,FALSE,VARCHAR(20),VARCHAR(16777216)
SAT_GENERIC,SAT_GENERIC,Generic satellite table for reuse.,Satellite containing descriptive columns related to an insured vehicle.,LOAD_TIMESTAMP,LOAD_TIMESTAMP,,,FALSE,TRUE,TIMESTAMP,TIMESTAMP
SAT_GENERIC,SAT_GENERIC,Generic satellite table for reuse.,Satellite containing descriptive columns related to an insured vehicle.,EFFECTIVE_TIMESTAMP,EFFECTIVE_TIMESTAMP,Should be set to beginning of day (time) when being set for a specific date.,Should be set to beginning of day (time) when being set for a specific date.,FALSE,FALSE,TIMESTAMP,TIMESTAMP
SAT_GENERIC,SAT_GENERIC,Generic satellite table for reuse.,Satellite containing descriptive columns related to an insured vehicle.,HASHDIFF,HASHDIFF,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_GENERIC,SAT_GENERIC,Generic satellite table for reuse.,Satellite containing descriptive columns related to an insured vehicle.,RECORD_SOURCE,RECORD_SOURCE,"Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.","Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.",FALSE,FALSE,VARCHAR(100),VARCHAR(100)
SAT_GENERIC,SAT_GENERIC,Generic satellite table for reuse.,Satellite containing descriptive columns related to an insured vehicle.,TRANSACTION_REFERENCE_HK,TRANSACTION_REFERENCE_HK,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,FALSE,FALSE,BINARY(16),BINARY(16)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,LOAD_TIMESTAMP,LOAD_TIMESTAMP,,,FALSE,TRUE,TIMESTAMP,TIMESTAMP
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,TRANSACTION_HK,TRANSACTION_HK,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,TRUE,TRUE,BINARY(16),BINARY(16)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,EFFECTIVE_TIMESTAMP,EFFECTIVE_TIMESTAMP,Should be set to beginning of day (time) when being set for a specific date. The transaction effective date of the current transaction.,Should be set to beginning of day (time) when being set for a specific date.,FALSE,FALSE,TIMESTAMP,TIMESTAMP
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,HASHDIFF,HASHDIFF,Checksum value used to detect record level changes in the source system for values stored in the satellite target table. Should always include the hash key (HK) for the record from the hub table as well as all descriptive (non data vault specific metadata fields) in the satellite table. For a list of all satellite fields which should be included in the hashdiff of the table look at the UDP named INCLUDE_IN_HASHDIFF. If it is set to true then it shoudl be included else it is not included.,Checksum value used to detect record level changes in the source system for values stored in the satellite target table. Should always include the hash key (HK) for the record from the hub table as well as all descriptive (non data vault specific metadata fields) in the satellite table. For a list of all satellite fields which should be included in the hashdiff of the table look at the UDP named INCLUDE_IN_HASHDIFF. If it is set to true then it shoudl be included else it is not included.,FALSE,FALSE,BINARY(16),BINARY(16)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,RECORD_SOURCE,RECORD_SOURCE,"Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.","Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.",FALSE,FALSE,VARCHAR(100),VARCHAR(100)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,POLICYREADONLYHISTORYID,POLICYREADONLYHISTORYID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,INCLUDEDELETED,INCLUDEDELETED,"This is the primary key of the ADC history table; at Geico, there is no equivalent field.Unique identifier to retrieve this business transaction's historical data from the DuckCreek database. This ID is globally unique can be used to retrieve data from a specific Policy contract point in time via the Policy API. The history ID and the data associatedto a policy image indexed by the history ID is always unique. When an out-of-sequenceevent occurs, this history ID stays unchanged, other than it being marked as ""deprecated""or no longer applying (represented by an ""offset"" event message). When the automatic OOS reconciliation process occurs, a new history ID will represent the modified history asan ""onset"" event.","This is the primary key of the ADC history table; at Geico, there is no equivalent field.Unique identifier to retrieve this business transaction's historical data from the DuckCreek database. This ID is globally unique can be used to retrieve data from a specific Policy contract point in time via the Policy API. The history ID and the data associatedto a policy image indexed by the history ID is always unique. When an out-of-sequenceevent occurs, this history ID stays unchanged, other than it being marked as ""deprecated""or no longer applying (represented by an ""offset"" event message). When the automatic OOS reconciliation process occurs, a new history ID will represent the modified history asan ""onset"" event.",FALSE,FALSE,BOOLEAN,BOOLEAN
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,PRODUCTKIND,PRODUCTKIND,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,RETRIEVEPOLICY_ID,RETRIEVEPOLICY_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,DATA_ID,DATA_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,POLICYADMIN_ID,POLICYADMIN_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,TRANSACTIONS_ID,TRANSACTIONS_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,TRANSACTION_ID,TRANSACTION_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,CHARGE,CHARGE,,,FALSE,FALSE,FLOAT,FLOAT
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,COMMITFAILURE,COMMITFAILURE,,,FALSE,FALSE,BOOLEAN,BOOLEAN
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,COMMITSTATUS,COMMITSTATUS,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,CONVERTEDTRANSACTIONTYPE,CONVERTEDTRANSACTIONTYPE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,CREATEDDATE,CREATEDDATE,,,FALSE,FALSE,TIMESTAMP_NTZ(9),TIMESTAMP_NTZ(9)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,CREATEDUSER,CREATEDUSER,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,DEPRECATEDBY,DEPRECATEDBY,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,DESTINATIONPOLICYID,DESTINATIONPOLICYID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,EFFECTIVEDATE,EFFECTIVEDATE,,,FALSE,FALSE,DATE,DATE
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,EXPIRATIONDATE,EXPIRATIONDATE,,,FALSE,FALSE,DATE,DATE
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,GLOBALBUSINESSPROCESSID,GLOBALBUSINESSPROCESSID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,HISTORYID,HISTORYID,,,FALSE,FALSE,"NUMBER(38,0)","NUMBER(38,0)"
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ISOUTOFSEQUENCE,ISOUTOFSEQUENCE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ISSUEDDATE,ISSUEDDATE,,,FALSE,FALSE,TIMESTAMP_NTZ(9),TIMESTAMP_NTZ(9)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ISSUEDUSERNAME,ISSUEDUSERNAME,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ISVISIBLETOCUSTOMER,ISVISIBLETOCUSTOMER,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,NEWPREMIUM,NEWPREMIUM,,,FALSE,FALSE,FLOAT,FLOAT
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,OFFSETDATE,OFFSETDATE,,,FALSE,FALSE,DATE,DATE
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ONSETBY,ONSETBY,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ORIGINALCHARGE,ORIGINALCHARGE,,,FALSE,FALSE,FLOAT,FLOAT
SAT_PEAK_TRANSACTION,SAT_PEAK_TRANSACTION,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,Peak transaction satellite. Holds descripting attributes for a PEAK transaction.,ORIGINALEFFECTIVEDATE,ORIGINALEFFECTIVEDATE,"The effective date of the original transaction that caused the current transaction tobe added. Used in Over Renewal transactions. For all other transactions, this date willequal to the transaction's effective date. So the only time this would be differentfrom the EffectiveDate would be you had an OOS endorsement over a committed renewal transaction. That OOS endorsement would cause an endorsement to be effective thesame day as the renewal term, but the OriginalEffectiveDate would be the date of theOOS endorsement. This only applies to OOS over a committed renewal transaction.This is in the current transaction that was onset.","The effective date of the original transaction that caused the current transaction tobe added. Used in Over Renewal transactions. For all other transactions, this date willequal to the transaction's effective date. So the only time this would be differentfrom the EffectiveDate would be you had an OOS endorsement over a committed renewal transaction. That OOS endorsement would cause an endorsement to be effective thesame day as the renewal term, but the OriginalEffectiveDate would be the date of theOOS endorsement. This only applies to OOS over a committed renewal transaction.This is in the current transaction that was onset.",FALSE,FALSE,DATE,DATE
