"Table Name","Column Name","Column Data_Type","Data Source Column/Data Movement Column Name","Data Source Column/Data Movement Column Physical_Data_Type","Data Source Table/Data Movement Table Name","Data Source Object Name","Data Source Object Data_Source_Import_Type","Data Source Object Data_Source_Server","Data Source Object Data_Source_System","Data Source Object Data_Source_Type",
SAT_BR_COVERAGE_REF_COV_DED_LIT,DEDUCTIBLE_DESCRIPTION,VARCHAR(200),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_DED_LIT,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_DED_LIT,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_COVERAGE_REF_COV_DED_LIT,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_DED_LIT,COVERAGE_HK,BINARY(16),,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,RISK_TYPE,VARCHAR(200),,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,POLICY_HK,BINARY(),,,,,,,,,
SAT_BR_POLICY_REF_PRODCT_RSK_TYP_TBL,TRANSACTION_HK,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_PII,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_PII,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,VEHICLE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_PII,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE_PII,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE_PII,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_PII,REPLACEDVIN,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_PII,POLICY_INSURES_VEHICLE_HK,BINARY(16),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,LIMIT_DESCRIPTION,VARCHAR(200),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_LIMIT_LIT,COVERAGE_HK,BINARY(16),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,COVERAGE_DESCRIPTION,VARCHAR(200),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_MNEMONICS,COVERAGE_HK,BINARY(16),,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,RISK_SEGMENT,VARCHAR(32),,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_BR_POLICY_RISK_SEGMENT,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,POLICY_HK,BINARY(16),,,,,,,,,
SAT_BR_POLICY_RISK_SEGMENT,TRANSACTION_HK,BINARY(16),,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,RATING_STRUCTURE,VARCHAR(32),,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_BR_POLICY_RATING_STRUCTURE,HASHDIFF,BINARY(16),,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,POLICY_HK,BINARY(),,,,,,,,,
SAT_BR_POLICY_RATING_STRUCTURE,TRANSACTION_HK,BINARY(16),,,,,,,,,
BUSINESS_RULE_SATELLITE,,,,,,,,,,,
